Date,Close
2/6/2007 23:58:00,0.71821
2/7/2007 23:58:00,0.72065
2/8/2007 23:58:00,0.71917
2/9/2007 23:58:00,0.72138
2/12/2007 23:58:00,0.72128
2/13/2007 23:58:00,0.72355
2/14/2007 23:58:00,0.72123
2/15/2007 23:58:00,0.72
2/16/2007 23:58:00,0.72103
2/19/2007 23:58:00,0.72256
2/20/2007 23:58:00,0.72066
2/21/2007 23:58:00,0.72102
2/22/2007 23:58:00,0.71754
2/23/2007 23:58:00,0.71565
2/26/2007 23:58:00,0.71887
2/27/2007 23:58:00,0.71896
2/28/2007 23:58:00,0.7198
3/1/2007 23:58:00,0.71985
3/2/2007 23:58:00,0.71695
3/5/2007 23:58:00,0.7121
3/6/2007 23:58:00,0.71952
3/7/2007 23:58:00,0.71199
3/8/2007 23:58:00,0.71958
3/9/2007 23:58:00,0.72321
3/12/2007 23:58:00,0.72178
3/13/2007 23:58:00,0.72161
3/14/2007 23:58:00,0.71735
3/15/2007 23:58:00,0.71971
3/16/2007 23:58:00,0.72791
3/19/2007 23:58:00,0.72407
3/20/2007 23:58:00,0.73407
3/21/2007 23:58:00,0.73142
3/22/2007 23:58:00,0.735
3/23/2007 23:58:00,0.73961
3/26/2007 23:58:00,0.73514
3/27/2007 23:58:00,0.74011
3/28/2007 23:58:00,0.74149
3/29/2007 23:58:00,0.73249
3/30/2007 23:58:00,0.73599
4/2/2007 23:58:00,0.73859
4/3/2007 23:58:00,0.74436
4/4/2007 23:58:00,0.74387
4/5/2007 23:58:00,0.74357
4/6/2007 23:58:00,0.74286
4/9/2007 23:58:00,0.74459
4/10/2007 23:58:00,0.74845
4/11/2007 23:58:00,0.7485
4/12/2007 23:58:00,0.74862
4/13/2007 23:58:00,0.74917
4/16/2007 23:58:00,0.76747
4/17/2007 23:58:00,0.76276
4/18/2007 23:58:00,0.76468
4/19/2007 23:58:00,0.75894
4/20/2007 23:58:00,0.77006
4/23/2007 23:58:00,0.7686
4/24/2007 23:58:00,0.77723
4/25/2007 23:58:00,0.7846
4/26/2007 23:58:00,0.78798
4/27/2007 23:58:00,0.78227
