Date,Close
5/16/2006 23:58:00,2.87340105
5/17/2006 23:58:00,2.81338092
5/18/2006 23:58:00,2.8506645
5/19/2006 23:58:00,2.849301
5/22/2006 23:58:00,2.84439
5/23/2006 23:58:00,2.8135205
5/24/2006 23:58:00,2.8532868
5/25/2006 23:58:00,2.88578875
5/26/2006 23:58:00,2.87414163
5/29/2006 23:58:00,2.86590125
5/30/2006 23:58:00,2.8323789
5/31/2006 23:58:00,2.8274091
6/1/2006 23:58:00,2.850801
6/2/2006 23:58:00,2.8226313
6/5/2006 23:58:00,2.8241217
6/6/2006 23:58:00,2.83275576
6/7/2006 23:58:00,2.8389675
6/8/2006 23:58:00,2.8517055
6/9/2006 23:58:00,2.8440148
6/12/2006 23:58:00,2.84221828
6/13/2006 23:58:00,2.84631925
6/14/2006 23:58:00,2.845107
6/15/2006 23:58:00,2.8558087
6/16/2006 23:58:00,2.8420436
6/19/2006 23:58:00,2.8350041
6/20/2006 23:58:00,2.84471704
6/21/2006 23:58:00,2.862756
6/22/2006 23:58:00,2.84722925
6/23/2006 23:58:00,2.864958
6/26/2006 23:58:00,2.84847525
6/27/2006 23:58:00,2.85297998
6/28/2006 23:58:00,2.8548927
6/29/2006 23:58:00,2.8765281
6/30/2006 23:58:00,2.85047108
7/3/2006 23:58:00,2.90576109
7/4/2006 23:58:00,2.9073264
7/5/2006 23:58:00,2.89303
7/6/2006 23:58:00,2.9418416
7/7/2006 23:58:00,2.93604948
7/10/2006 23:58:00,2.93841835
7/11/2006 23:58:00,2.95272844
7/12/2006 23:58:00,2.9378568
7/13/2006 23:58:00,2.94054525
7/14/2006 23:58:00,2.9698848
7/17/2006 23:58:00,2.98867272
7/18/2006 23:58:00,3.00448123
7/19/2006 23:58:00,3.02679525
7/20/2006 23:58:00,3.00220567
7/21/2006 23:58:00,2.971449
7/24/2006 23:58:00,3.00672284
7/25/2006 23:58:00,3.0058593
7/26/2006 23:58:00,2.99433252
7/27/2006 23:58:00,3.0053338
7/28/2006 23:58:00,3.0205565
7/31/2006 23:58:00,2.98800704
8/1/2006 23:58:00,2.97502025
