Date,Close
5/16/2006 23:58:00,5.20805928
5/17/2006 23:58:00,5.14528884
5/18/2006 23:58:00,5.23853397
5/19/2006 23:58:00,5.228298
5/22/2006 23:58:00,5.2815662
5/23/2006 23:58:00,5.2114909
5/24/2006 23:58:00,5.2367939
5/25/2006 23:58:00,5.25725625
5/26/2006 23:58:00,5.20663905
5/29/2006 23:58:00,5.22918725
5/30/2006 23:58:00,5.28074455
5/31/2006 23:58:00,5.2620691
6/1/2006 23:58:00,5.280129
6/2/2006 23:58:00,5.3041427
6/5/2006 23:58:00,5.3280351
6/6/2006 23:58:00,5.27191296
6/7/2006 23:58:00,5.27868
6/8/2006 23:58:00,5.251617
6/9/2006 23:58:00,5.2546312
6/12/2006 23:58:00,5.25911262
6/13/2006 23:58:00,5.23682225
6/14/2006 23:58:00,5.2251547
6/15/2006 23:58:00,5.2464384
6/16/2006 23:58:00,5.2311304
6/19/2006 23:58:00,5.2137482
6/20/2006 23:58:00,5.19108711
6/21/2006 23:58:00,5.19406704
6/22/2006 23:58:00,5.15862464
6/23/2006 23:58:00,5.16739
6/26/2006 23:58:00,5.20434225
6/27/2006 23:58:00,5.17859786
6/28/2006 23:58:00,5.1792879
6/29/2006 23:58:00,5.2097736
6/30/2006 23:58:00,5.19586096
7/3/2006 23:58:00,5.17656316
7/4/2006 23:58:00,5.16646728
7/5/2006 23:58:00,5.1858275
7/6/2006 23:58:00,5.2151419
7/7/2006 23:58:00,5.20052988
7/10/2006 23:58:00,5.15865735
7/11/2006 23:58:00,5.18876892
7/12/2006 23:58:00,5.1927936
7/13/2006 23:58:00,5.223727
7/14/2006 23:58:00,5.21543136
7/17/2006 23:58:00,5.18976315
7/18/2006 23:58:00,5.17330723
7/19/2006 23:58:00,5.20247925
7/20/2006 23:58:00,5.21006616
7/21/2006 23:58:00,5.235924
7/24/2006 23:58:00,5.21068944
7/25/2006 23:58:00,5.1837711
7/26/2006 23:58:00,5.26143246
7/27/2006 23:58:00,5.273436
7/28/2006 23:58:00,5.29631375
7/31/2006 23:58:00,5.32279744
8/1/2006 23:58:00,5.3474798
8/2/2006 23:58:00,5.338354
8/3/2006 23:58:00,5.34967495
8/4/2006 23:58:00,5.3667009
8/7/2006 23:58:00,5.3318835
8/8/2006 23:58:00,5.28994494
8/9/2006 23:58:00,5.3077569
8/10/2006 23:58:00,5.2415798
8/11/2006 23:58:00,5.2069044
8/14/2006 23:58:00,5.19012398
8/15/2006 23:58:00,5.2228275
8/16/2006 23:58:00,5.20404192
